topSaltConvolved,bottomSaltConvolved,topTempConvolved,bottomTempConvolved
33.98084520481409,34.67567421717693,1.7468583740070205,2.314416690303705
33.9834146617597,34.679064315667944,1.6556432465656843,2.3034187467866394
33.98298584946911,34.68162125830003,1.6099758837873002,2.293612024248768
33.980808572522285,34.684002341300676,1.5627635407930984,2.2810259711902305
33.97224941603853,34.686473133345864,1.4467298384729368,2.2672753812031634
33.96766373953447,34.68906580220656,1.3174777407520861,2.2585108632934987
33.976036883583745,34.691518337673045,1.2925570403054036,2.2507922386577865
33.9845606546496,34.693030480403905,1.2545796630112138,2.2425066677721457
33.99152091993054,34.69438373191058,1.223527981532354,2.234567035783477
33.9991808670537,34.69496155983423,1.2141637841353359,2.2262761611155435
34.000462752873666,34.69603174549319,1.21413610021351,2.216680423700873
34.00774458972377,34.69655408921683,1.201499492103271,2.2097793276632007
34.01449974400313,34.697544735087014,1.1916307621294924,2.203184522003223
34.02260576252488,34.69806957916701,1.1731857699835413,2.2048067532100686
34.03130047708452,34.69876646509759,1.1544532088061012,2.206302614919738
34.033519331578454,34.69968778533357,1.1505156913352654,2.2064298642457842
34.03063009075349,34.70030548673176,1.14603733126838,2.2078534684235684
34.02926887183647,34.70018720681268,1.1383163632881805,2.211266542471634
34.028758411941325,34.700164161097675,1.134477851619556,2.2138906966654353
34.02531331997404,34.699715949720314,1.1384198019160316,2.2170452270193515
34.0266167315038,34.69835849712422,1.135481759390589,2.2212512248203664
34.02820726558746,34.697474889413535,1.1276010026252599,2.2216799757063725
34.03226372082946,34.69611633003189,1.165655973553741,2.2226229992424775
34.03746110072263,34.69482396739287,1.2010374914898452,2.218333694775309
34.03139227343634,34.69377209275198,1.2123552167119647,2.2165955821803567
34.02899788135827,34.69121496253003,1.2155574527273088,2.216339937549657
34.03242740634406,34.68908716140394,1.250733150953648,2.21606489528584
34.03150543343106,34.687025293949624,1.274933288905568,2.216599084319379
34.0297212586681,34.68486574540684,1.2948025646581618,2.2190751830547737
34.02765270992031,34.68410118522059,1.2908500480757346,2.224042552764606
34.01791496681639,34.68349591225751,1.3332241055196943,2.2304045449123344
34.00612635813514,34.681901117944285,1.3836180187462928,2.23927585044762
33.99229770988654,34.67970318944865,1.3750982165508678,2.2476616623862857
33.978536487441126,34.676429482416815,1.3683427033134723,2.254713140243678
33.9886056535307,34.67298531752149,1.4744966550054008,2.2647388898477234
33.9988615222757,34.66953920663481,1.6045761302852526,2.27132933117405
33.99414824948366,34.66645780778814,1.6644281613706102,2.2793207454620203
33.98724939349517,34.664844057236714,1.7125828109701664,2.2953606658684707
33.982609917543144,34.66320376666436,1.7405033717912857,2.3086995642799346
33.97776405594013,34.65945558143772,1.7860155053613294,2.3223744298708984
33.97903708858485,34.655961640921085,1.7666097418596503,2.3363284641554007
33.98169132640164,34.653284266275435,1.7503733662844256,2.351042731021074
33.98190758359986,34.65204857564307,1.7954087732705502,2.3631763747711894
33.97868351606485,34.65073468391268,1.823267086431732,2.375401130104225
33.96249725212704,34.64892704197046,1.768880280853591,2.383332557784166
33.94380190543977,34.64757990165681,1.7010603064681562,2.3953032894440898
33.942937665168934,34.64609289772325,1.6574648516444863,2.404210541291977
33.94219005911545,34.64311031652822,1.6482697778391313,2.4056098306129736
33.9404430536502,34.641189108529524,1.6567004794370663,2.4060995453088965
33.937151750368685,34.64012141894929,1.6915406520560545,2.4037041161088646
33.92766013026989,34.638406677903774,1.7110982814735882,2.400989163945453
33.91786985829914,34.63570131731955,1.7319866250175946,2.3970806216805394
33.90738339908174,34.63230462845597,1.7138541180208002,2.3948086150840546
33.90376687578845,34.63096179135399,1.7319858954556844,2.392449780847646
33.89830006621451,34.63001174395047,1.707417885138494,2.3895360849642846
33.89312381084183,34.628858253491124,1.6922238499856925,2.389509359308028
33.879570845096374,34.62708771852594,1.687988646607091,2.3905161295711355
33.87250753446763,34.62427495324822,1.6718645439664663,2.392876385002055
33.87154295051028,34.62112339275236,1.6563085464612162,2.3960827162232925
33.867153400058214,34.618973803061074,1.6625837098184677,2.400073654988765
33.87123748384684,34.617430511764134,1.7314631027246585,2.4033785058073684
33.872629178279226,34.61557412384401,1.7857497457685858,2.4091536700578193
33.873845609026404,34.61341432640964,1.810930974646372,2.415754683558891
33.87210439831114,34.60940875773487,1.797754582516324,2.4244691774325378
33.87634668994768,34.60505534088277,1.8495557288627926,2.4339646862596376
33.875266215022,34.60220885338156,1.8545524799011366,2.4395992510353097
33.881380331304825,34.59972776000763,1.9375725570082452,2.4444202676769082
33.88700397598446,34.59733399330489,2.0207920224726226,2.449823919201822
33.88406305551815,34.59530151784467,2.0746938118325944,2.4547170779824867
33.88520648151642,34.59005745549958,2.070718987112219,2.4643647898436414
33.88507493019323,34.58558177299398,2.0827944869588397,2.4726785938701856
33.88668035729816,34.58335919616187,2.103539572449892,2.4785998251285606
33.88823062888136,34.5804308471722,2.1462243071516856,2.4851896048946625
33.893879903217666,34.577546285669825,2.2357504849998198,2.4919036233241396
33.89516368103792,34.57461514984186,2.2890351067052834,2.4988984364225306
33.89935162481102,34.56963657465108,2.3627514711542514,2.509023032794286
33.89817215319923,34.564680925483415,2.371016998462254,2.5196125762378077
33.89646894550206,34.56067703390464,2.384161225934174,2.5280160029239203
33.89839507010505,34.555565003925416,2.4383173673689353,2.537439749676127
33.90059162216184,34.55342157330834,2.495350527979194,2.541467556957156
33.89822830727965,34.54970335129118,2.506094988463365,2.5484063078724644
33.89773675610896,34.54333670549545,2.540076099940998,2.5629244323476073
33.90080527178048,34.53870571819801,2.576547740666113,2.576033857066681
33.900641400548665,34.5360323475703,2.577770409300525,2.586869710087265
33.89716372941023,34.532891460240165,2.599800238216487,2.5991543504711596
33.89786964182373,34.53136493470261,2.653373369703529,2.6081616220849457
33.89909192904067,34.52945304986827,2.686112021936475,2.618153344007283
33.90036965794357,34.527233140997986,2.718000643302208,2.631047762315163
33.90294436501247,34.52538322245737,2.7560632524455353,2.644027677678282
33.90715845426151,34.52339303763431,2.815755763958547,2.658106156724014
33.910049272496764,34.52177599569477,2.858086982362761,2.671519309605102
33.9105817379949,34.522480469865016,2.8876746887139824,2.676998214675549
33.90923647634404,34.522209259762604,2.9232238592440156,2.6832445414368666
33.90797801046671,34.51857279006756,2.9628942338423117,2.6969688178262157
33.90967046289266,34.515143291117404,2.9957874258087775,2.709402332892195
33.911600723752485,34.511965291486284,3.0021173604490734,2.72035872830368
33.90925445448444,34.50920566633119,3.0258357907874243,2.7297977782773053
33.910615926072694,34.508279404181394,3.060397029162616,2.733046464511415
33.911985289587484,34.50739372878118,3.1188221762981736,2.7361394898630653
33.91197000959949,34.50618244156081,3.161622912321373,2.7404653031847035
33.90900654015283,34.504934128934224,3.19051164307506,2.7447407908478967
33.908033464171844,34.504350141562796,3.2058833705659477,2.7456674938801666
33.91039004377156,34.50416412463253,3.21942407632355,2.744707589314496
33.911262702056874,34.506331588589354,3.2347479386436766,2.7335092811365156
33.912250307240946,34.50896237611386,3.2557557530699217,2.720607378074284
33.913103775749384,34.51311603842918,3.2938788129212373,2.7020470516272472
33.91866326882242,34.517328251500345,3.3303612184074898,2.6832855397426365
33.92166728835001,34.52045833985179,3.3442923472559554,2.6668704354246504
33.92399365327425,34.52388876803617,3.3123346429244185,2.649648505261995
33.924458590451565,34.5271934614082,3.2874927578987463,2.631605365529477
33.93990929826138,34.531163097975345,3.3452252501784785,2.612295193277592
33.94350322931211,34.53543102386378,3.3592115655431143,2.594266551243683
33.95100630688298,34.53988587618656,3.3756168353749416,2.5772824756935884
33.95167261004257,34.543379306728745,3.3659266307711357,2.565712376905963
33.950490990556474,34.54631951730427,3.291764387297489,2.555985384012617
33.94793677944799,34.54760418989055,3.2083978619661813,2.5529734086493154
33.94272794348306,34.54815576954521,3.117927453352733,2.551285038987471
33.936503254713145,34.55001192199311,3.0312715752414205,2.5480635090005435
33.92783954353704,34.55179111883463,2.9039726274195328,2.545130313786977
33.91994230748571,34.551662007939456,2.773489343948953,2.5463030047327906
33.90307950461221,34.5519952441537,2.637092750157501,2.545743456731412
33.89997372372064,34.55029352415094,2.5574539191611834,2.5487851741057432
33.890907096657656,34.548623602495766,2.4701579020836486,2.5514572779555493
33.887890166230385,34.54909337023469,2.3904672145158403,2.550614018427853
33.88742491029917,34.54933625618423,2.388851004102516,2.550001406851633
33.887921523908076,34.55054175952682,2.3900308906343892,2.5473705791609547
33.88909522308239,34.5533543388954,2.4145124811469416,2.5426032516782233
33.89276540303749,34.55452708843704,2.442624886975082,2.5397657586903875
33.89610912259265,34.55629412147472,2.497561815209756,2.5355302615231956
33.900079840476174,34.560348263248294,2.5484532721183952,2.5254281101193947
33.90585828005125,34.56438814510312,2.5479064243594456,2.5145881602964795
33.90662826548974,34.56869817651603,2.5364601173651864,2.503025381656275
33.90705410585763,34.571895719068905,2.5223135714466207,2.492477660458881
33.909010991688355,34.574457090678884,2.5265948992671556,2.483654280233627
33.908824309941,34.58030250298879,2.5036449334922986,2.4691987372142647
33.90746359397618,34.58471535547915,2.4557138676621095,2.45745892474706
33.907389478406486,34.589348304457765,2.406066759353282,2.4481367120036333
33.905836913570916,34.59396215896309,2.3316073584222,2.43908532860771
33.90377107684992,34.59895069866931,2.2812949620441656,2.4336513582709767
33.899345624048436,34.60390890307212,2.197496976802667,2.42854092990482
33.900139814344115,34.608972227212014,2.1722244731527627,2.416364995344127
33.90138437878641,34.61385458561524,2.1021093696240616,2.403440722344048
33.89948315094614,34.62018815758185,2.041993524981503,2.3865048808636486
33.89448640662827,34.62605166318641,1.9754597339381499,2.368122411983566
33.893008496297504,34.630449707571536,1.93560088756611,2.356100276070457
33.89575746658919,34.63604194802593,1.9143186317512886,2.343022886081159
33.89741784473049,34.63961268441792,1.877765398373339,2.329422800279161
33.90087990148516,34.64407976314988,1.861592511575539,2.3133030706300794
33.91833015482119,34.64845377988425,1.8834469573358528,2.2960170652921605
33.93462620569648,34.65346060828628,1.9534862328475067,2.2781152414246466
33.93238844876485,34.6577299132185,1.9219996828507835,2.2615196083670916
33.93456049259835,34.662673146781806,1.9401535300868615,2.2424728111719303
33.941325065180905,34.66822302726048,1.9404500042142183,2.224172036222398
33.95264753236011,34.67343313951611,1.909812564100604,2.2070033628801684
33.96193970573201,34.67854036589411,1.8659957393753603,2.186897563435285
33.97312308294422,34.68231957720138,1.7922076574326709,2.1677402137974604
33.98314390591368,34.687955346935375,1.7201083897318257,2.144718888387989
33.99043616458723,34.69261871473994,1.6225233530472074,2.1246945831122384
33.9880413213398,34.69726245544627,1.480403568431517,2.0992945230924662
33.9840293951148,34.70110908458093,1.3200704937941825,2.074476900503568
33.994470558159364,34.704795461657135,1.2117858179498786,2.055448265698003
33.998303114154545,34.70789097650457,1.1231705752561212,2.04063197710757
34.00351889879302,34.71005078183806,1.031676151490121,2.026835563554546
34.003107709002315,34.71217469666103,0.9955018964603076,2.0127254042593945
34.005306028347526,34.71335336071858,0.937327916046038,2.0000255085773837
34.001470859965906,34.71514299134585,0.8904037686037244,1.984642517916803
34.0000512393098,34.71551824359494,0.8552400464156236,1.9771774539857168
33.99906372353428,34.71552412995906,0.8286830138053665,1.9725956176950512
33.99792501124873,34.7151226709946,0.7969536318797149,1.9707473794230406
33.99550067660275,34.71442398353129,0.8131694265385692,1.9706327504112464
33.993617250479524,34.71444298316104,0.8229186086917156,1.971020227161844
33.994767013089294,34.71452321951176,0.8062525503754784,1.9704501276490505
33.996337164632436,34.714136488727746,0.7895766321603367,1.9737971024703038
33.999768312674554,34.71342449864581,0.7629578093935215,1.978785084571972
33.9997961181973,34.712033450823824,0.7596417217003034,1.9881756860106892
33.99703110104485,34.71059352247994,0.7933899925953477,1.997668311736017
33.99666601469356,34.70968466836452,0.7975681131254199,2.003520675627855
33.99630159676046,34.70983283648427,0.8102671614119392,2.003269261956241
33.996476577208675,34.70990974542732,0.8184995243207343,2.0092755770866275
33.998265592375354,34.70947115487336,0.7977723392796313,2.0197202783247716
33.99951804673771,34.70916471047127,0.7757858539568315,2.030586976360493
34.001651504401394,34.70877213030561,0.7687233432317749,2.040736976297548
34.00266642887314,34.7079511486814,0.7655402790819485,2.053337802597221
34.00449127769004,34.70645656961576,0.7563427297687241,2.0625055344231074
34.008048751099494,34.706362202253416,0.7394431743849628,2.0670668859310357
34.01115883967235,34.70614565375247,0.7181302408128718,2.0739177455383033
34.01401592428526,34.70607209269401,0.7090521668744036,2.084823222157209
34.01232312041765,34.70493747628383,0.7203685806751426,2.0987298244281325
34.01396349095369,34.70346281512282,0.7318857466641494,2.107489987435943
34.014991643996794,34.7028079681443,0.7462839384161278,2.1098338883879806
34.01504032546322,34.70189544996156,0.7668772452673817,2.1164556259180474
34.014267655152814,34.700948473167884,0.781036005717912,2.12167368530946
34.01479616318127,34.701478333919155,0.7891962170127936,2.119815563543996
34.01388131530505,34.702685519246266,0.8090467022698165,2.1211155506079193
34.011335191471815,34.70214327110625,0.8295854633645589,2.1253973526538075
34.01165182460968,34.70161813376767,0.8431770385726354,2.127280991419797
34.00972080772584,34.70164629970081,0.8693186789215506,2.118422475405354
34.012691890937745,34.70236909184413,0.8861877863584232,2.1090999710099485
34.01147643226191,34.70311052556444,0.9111257718466483,2.1018786480201257
34.012270849061935,34.70373003454672,0.9240478138656409,2.095650542487192
34.01138683498936,34.70476597844113,0.9475844347246128,2.083093053737787
34.01141582855416,34.706109243636185,0.9533287372126187,2.0712115752577462
34.010034232355785,34.7069816666072,0.9701346030341964,2.0600837529647893
34.0067190849615,34.70813831316069,1.0050943485049058,2.0484712999396972
34.00628520423975,34.71051670773943,1.0245934679681317,2.035068576721229
34.005905850559884,34.712370772075815,1.0049579280949006,2.021688660670658
34.00534811506244,34.71379161932539,0.9806917885170283,2.010918784996593
34.00479038394722,34.715004733397635,0.9359623969164913,1.9989806939036943
34.00302593066914,34.71590505847491,0.9043927213599723,1.9876594677693469
34.00094007759373,34.71630284378017,0.8848122507677861,1.9790166121038577
34.0014439224723,34.716218417568335,0.8539576010193646,1.982288684096825
33.99864655355936,34.71588047490878,0.8586920218165303,1.986747533886517
33.99963287986145,34.71540734271568,0.8246468673295092,1.9895065027375327
34.0041496625708,34.71440824585484,0.7584347067575392,1.998191791228319
34.00541087338962,34.712643169885574,0.716639704824834,2.008664204829759
34.00746334262182,34.7108774233116,0.7143580324985144,2.0217058761120716
34.01225978069712,34.70939221219072,0.7054030242726026,2.044295909017812
34.01673875548334,34.707829223373366,0.7642872764119909,2.0696366274346056
34.02352812935484,34.706471196960905,0.8054139817726497,2.093399109361316
34.033730890701854,34.70580854526465,0.835941926004506,2.1130514733421917
34.03965850542175,34.70379935251898,0.8874663789097819,2.127161654955045
34.05450357155849,34.70167689368214,0.9651726547955101,2.1421214278546263
34.062336279808605,34.699785964831555,1.0830463713938725,2.16393414883265
34.07747054336809,34.69697020538468,1.232531418887992,2.1752258238289643
34.09004908139239,34.69541566027321,1.367119041430548,2.186856389084486
34.105952414110206,34.6940566467235,1.4960991042357263,2.2004642014049947
34.116011356022014,34.69297793459812,1.6154604762291669,2.2077177869147295
34.124872237839476,34.69153951777704,1.675011873032805,2.214595776188887
34.12732975239421,34.69041071303713,1.7378576756606645,2.219218329635494
34.137506602996474,34.68911977209189,1.8289893799734092,2.227490174250262
34.14944199805333,34.68907825132079,1.914479060717777,2.23684530384763
34.13480232534015,34.68887785277247,1.8958677899821619,2.24485781044289
34.12655544361257,34.6882983798779,1.8658161982823378,2.247326857660596
34.111410443811955,34.688739275311946,1.7713861468202272,2.2545144289709076
34.09376622154487,34.68774262270086,1.6712592279133986,2.256448688617492
34.070118615358105,34.687126889466,1.572132453660334,2.2565659944622625
34.050570436973544,34.6863635038636,1.4832631038618134,2.2546185975026223
34.026576174857105,34.68576117392592,1.438768102358555,2.25166388682048
34.010116692538666,34.68480906823621,1.3837432940611616,2.250324423234144
33.98657707544484,34.68327873837404,1.3010760311528142,2.2484751978381863
33.965231097093955,34.68242014805319,1.2200819619215952,2.240571167209862
33.96881282598783,34.68224103966189,1.1644897268617593,2.232233119271909
33.96525614471544,34.681739864128566,1.1187206239226486,2.2285406058311716
33.96188501404455,34.681236875205244,1.1014856664433754,2.2267100825463344
33.97243226829104,34.68208416420349,1.1306792127824776,2.2243634724618513
33.976029735000935,34.683373658182575,1.1610630948606453,2.219000485091943
33.98064672320024,34.68408840263148,1.1708751790269807,2.2171551616840177
33.99419128913164,34.684925760927165,1.1623154959728559,2.2153012619691648
34.005408160744885,34.68610251847613,1.1692371036578257,2.2132334357246584
34.00697525818189,34.68756327539709,1.14877917026589,2.2105100078620485
34.00725009724413,34.688746714321276,1.121691230964941,2.2078685042482156
34.00486448833688,34.68987077440368,1.1203611535790503,2.20526848731897
34.0055829443047,34.6907012319101,1.124021371033201,2.201469904825676
34.00833755082728,34.69186863611001,1.157734460321044,2.1962077923410557
34.00218472550383,34.69230440597232,1.1298050652922176,2.1941881979397815
34.00551022654412,34.69242644799705,1.133607364068023,2.1942450933339095
34.00677480055446,34.69317194940455,1.1568683942918452,2.190681823391966
34.01398218324823,34.69369700954199,1.1842965639957623,2.187986794985846
34.01620646235621,34.693438901106184,1.199244488646757,2.186605603564277
34.02831688343827,34.69379698743578,1.2231269940671317,2.1842957424528158
34.03903089194667,34.69463315876971,1.2489379590309844,2.1828700101999226
34.056378390407666,34.69522187455916,1.2994970774714967,2.182004853309074
34.06901966224666,34.69716596898782,1.340032184179188,2.179659239857114
34.07193665955593,34.69864032579224,1.289064581683392,2.174563044648839
34.074612054306535,34.70030005763258,1.2648242044686688,2.1683712815634046
34.07773702595888,34.70142309762901,1.206662474752687,2.15993479192491
34.07988876498256,34.702231410895536,1.1492752230836791,2.151060335541666
34.07409690361899,34.70336566936339,1.0651602829812614,2.141325710457057
34.07154708764751,34.70448927433576,0.9829905542372299,2.1304378657217935
34.06474356224616,34.70549560740416,0.9306472621950905,2.1180737934395975
34.05845742890496,34.705582639157214,0.8810269582246811,2.106973204261028
34.04249657067503,34.70547979099695,0.801615459497676,2.096782151691975
34.03114602059322,34.704639899129454,0.7351823273736471,2.089594580759404
34.027191309015365,34.70459957148911,0.7324831054115108,2.088411195722837
34.026998322564566,34.704645869288655,0.7239709993234893,2.08885432891564
34.02280182152763,34.70481068983792,0.7145746449035368,2.092430655286859
34.020271062878734,34.70498112401955,0.7111940494411315,2.0990607341341394
34.01807931093581,34.7048827430732,0.7104961874426884,2.106565484214846
34.015818118493264,34.7055420859172,0.719018417519007,2.115949866256229
34.021322626813344,34.70541323641282,0.7042669428643923,2.1288006538048574
34.027964148060114,34.70539764771621,0.6941641136335216,2.14085979948805
34.038302629406346,34.70534700304547,0.7196867880930381,2.151268577353924
34.05034807737544,34.70543804339816,0.7551239020936299,2.16125811075133
34.05692136602636,34.70518616978481,0.7896196267755241,2.1677019875779737
34.06321889585411,34.70491537662375,0.8325587618856704,2.16693657946167
34.07766770661484,34.704488680491075,0.8984951971616101,2.165225025020884
34.08369256966482,34.70291095336987,0.9484074260030207,2.165101315734753
34.09328451638658,34.701462091002334,0.9985786924756318,2.164016968287374
34.093717141873626,34.69962325352478,0.9925392424658525,2.1611338984317108
34.10156874363046,34.69880855284771,1.0845724502135106,2.1557162263158456
34.09940387249178,34.697496283925716,1.1497457094757273,2.155746584125883
34.113242821771735,34.69644777721842,1.2667853112926963,2.156717216741846
34.12243964103159,34.69515572771794,1.3686810599469588,2.1598325027756307
34.13352416565364,34.6937102444874,1.437963726211585,2.164218186419455
34.12933616988091,34.693174631269756,1.4599166738086815,2.171631617463551
34.12349534955691,34.69265935389244,1.4683436786762933,2.181334094263052
34.12634188812088,34.693525788501965,1.4902452093395175,2.189674350099097
34.137995271707766,34.69463449815496,1.5491609162955227,2.197084498680275
34.142160681546954,34.69509696587973,1.611422757865037,2.2079632176758053
34.14374943432545,34.694629120790246,1.5994526055135148,2.2207748020637306
34.14703611813071,34.694909058090474,1.6001682174047458,2.2277893128074027
34.13109475698028,34.6952682175048,1.5308380447349583,2.2349140052570924
34.12354123376676,34.696466966346755,1.4783645247850137,2.2352570128931415
34.115430592592695,34.697772980542695,1.428460058607508,2.2346990349824094
34.11680220884101,34.69830814489922,1.4267821149291502,2.236566620044565
34.12153404486963,34.698813309178966,1.4289519915948388,2.237492872918667
34.12430642081253,34.698186690063764,1.4358492771325004,2.238485564743864
34.11625548206827,34.6975062216472,1.417129988050582,2.2400552723213507
34.122577245659464,34.697946037862856,1.4597023109222742,2.2381577043496663
34.12500607520732,34.69875633805362,1.5027816968108605,2.2350278743764984
34.12694788964155,34.69999668185411,1.5430488341708042,2.2305483470124763
34.145056257183356,34.70121594487824,1.618675338974042,2.2256700798199
34.14114391007821,34.70178836944744,1.6243137834729222,2.2227919626339965
34.15748443796037,34.70252332734105,1.6863642943438417,2.2204453266647057
34.17611773062862,34.70254250656176,1.7448986081656785,2.2230054711989378
34.174568828128706,34.70298395009296,1.6214277338733474,2.224225604499129
34.16853394600613,34.704721813354986,1.4755356813603386,2.2216932908649047
34.17626847571601,34.70661156935102,1.4256219543970525,2.2181607040329303
34.1692412697863,34.708278247424055,1.2755708258575993,2.214847125572249
34.16898610926654,34.70995347607965,1.153033409556922,2.2111873083191833
34.17452197913932,34.71103296006016,1.0633114040415186,2.2097181628713782
34.170700191172365,34.71170520358729,0.9319405145871039,2.2102699876349137
34.17988410533452,34.71261268240261,0.8457283565090754,2.2089887902289296
